	QMCDP007A3_pWPIonly_S1	QMCDP008AB_pWPIonly_S2	QMCDP009AJ_pWPIonly_S3	QMCDP010AM_pWPIHXB_S1	QMCDP011AU_pWPIHXB_S2	QMCDP012A4_pWPIHXB_S3
ENSG00000171517	5.03200388835811	4.24376224454605	4.82670456785555	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000153898	7.74150460835855	7.64100847580809	7.64520540240248	7.66590701339615	7.5792120499125	7.19089979139681
ENSG00000162643	5.20341928428174	5.17774370384633	4.91539311031948	5.12003681948495	5.37378251166551	4.94282156873657
ENSG00000055732	4.56888965423731	4.24376224454605	4.72080105047831	4.24376224454605	4.56458541730026	4.78734308284281
ENSG00000097096	8.89720131967072	8.60575087258972	7.9879418381874	8.73543763009866	8.54943532648159	8.50935710715523
ENSG00000162642	9.64353656084519	9.58191785663809	9.95536250401019	9.4118714008839	9.54080121657179	9.4485394191734
ENSG00000223254	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.55883198798707
ENSG00000142867	9.39480126503023	9.20442146414597	9.30142907929389	9.64631092585968	9.51132894627313	9.6768857428087
ENSG00000223653	4.56888965423731	4.24376224454605	4.24376224454605	4.24376224454605	4.8815258096803	4.78734308284281
ENSG00000153904	5.20341928428174	4.94520215981227	4.72080105047831	4.24376224454605	4.8815258096803	4.68846154454998
ENSG00000142871	5.42922075651452	4.78920833890626	4.5818442964285	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000117174	11.0426080996738	10.7614241929554	10.6912948770822	10.8544052221654	10.4422820794956	10.3756102512113
ENSG00000171502	4.70259919932567	5.78478135742404	5.69695512207737	5.41604807392539	5.85917646974013	6.1079714844415
ENSG00000229505	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.55883198798707
ENSG00000122417	9.73311993073109	9.487708961728	9.51242035342561	9.82322791026124	9.62404498918914	9.93808445198769
ENSG00000137975	4.24376224454605	4.55992160197688	4.5818442964285	4.60607142818804	4.24376224454605	4.24376224454605
ENSG00000016490	4.56888965423731	5.50899300533888	4.91539311031948	4.86806796020989	4.56458541730026	4.78734308284281
ENSG00000016602	4.56888965423731	4.55992160197688	4.5818442964285	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000153923	4.56888965423731	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.55883198798707
ENSG00000261737	5.85215328367281	5.47337505705368	5.5913720814537	5.71973620907788	5.52659565333977	5.39426036314155
ENSG00000097033	11.5476500505451	11.4029408745318	11.29860683047	11.6537315233247	11.4907854578735	11.6191866691976
ENSG00000230721	4.56888965423731	4.24376224454605	4.5818442964285	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000183291	12.5474108391755	12.426052266666	12.8397835363142	12.2396992375684	12.1470473617199	11.9149553754942
ENSG00000153936	11.1757263015701	11.1756864644471	10.9623821328514	11.1133386654171	11.3245106710551	11.2402354079795
ENSG00000267734	4.24376224454605	4.55992160197688	4.24376224454605	4.60607142818804	4.24376224454605	4.24376224454605
ENSG00000224198	4.24376224454605	4.24376224454605	4.5818442964285	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000267561	4.24376224454605	4.55992160197688	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000235251	4.56888965423731	4.55992160197688	4.5818442964285	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000225568	4.24376224454605	4.55992160197688	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000267272	4.56888965423731	4.55992160197688	4.24376224454605	4.60607142818804	4.24376224454605	4.24376224454605
ENSG00000143013	9.80035625581212	9.91394082570154	10.0322787472235	10.1056039817696	10.1573579179606	10.0620581006845
ENSG00000227290	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.56458541730026	4.24376224454605
ENSG00000237505	4.80455462399317	4.78920833890626	4.99301885321418	5.04567742735308	4.79719041032611	4.68846154454998
ENSG00000065243	10.623776662001	10.6144745022681	10.1511176708382	10.5420830691476	10.6106063073498	10.7470774187453
ENSG00000207234	4.70259919932567	4.55992160197688	4.5818442964285	4.60607142818804	4.69654955833685	4.94282156873657
ENSG00000241975	5.30058329281064	5.12597646806853	4.91539311031948	5.36413171198586	5.33147206465256	5.6045864934338
ENSG00000137947	10.2053961115763	10.2271669602068	10.5635915823816	10.3785546821205	10.1691968256242	10.0210667523777
ENSG00000235308	4.88997818597007	4.68999342653073	4.24376224454605	4.60607142818804	4.69654955833685	4.87022137981719
ENSG00000137944	10.6015156910712	10.5666073237843	10.7993266905899	10.1896369121613	10.1821083275081	10.0460488351435
ENSG00000213516	10.2230032268792	9.77186843380743	9.68913113792066	10.2190195508699	9.98989280977193	9.93541269549297
ENSG00000117226	9.22799288616345	9.37702163478454	9.57310347669681	9.91766346773704	10.1937465666998	10.3203724796026
ENSG00000117228	10.8671237970385	10.6436043207648	10.7441255840062	11.7659628412111	11.8559165898176	11.9020180353102
ENSG00000234518	6.55427535374666	6.43852974472506	7.02507253317134	6.3035897500283	6.49766099096638	6.49431767211007
ENSG00000162645	5.70827783245122	5.96050124849065	5.93780666164387	6.2561698653201	6.25684226780222	6.85202086614722
ENSG00000213512	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.56458541730026	4.55883198798707
ENSG00000162654	5.57801998892049	6.05036085707676	5.91029504030101	5.79282674328417	6.91312842646997	6.80463884002955
ENSG00000154451	6.80717970768364	7.26975570835686	7.23335500503378	7.96727059918569	8.48252731007334	8.85638422127103
ENSG00000233235	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.56458541730026	4.24376224454605
ENSG00000183347	4.24376224454605	4.55992160197688	4.24376224454605	4.24376224454605	4.69654955833685	4.55883198798707
ENSG00000225492	6.28022158648849	5.12597646806853	5.24039486343599	6.70194429769355	5.56142723932625	5.22316555850142
ENSG00000197147	10.3480851106124	10.2864197083826	9.79141151545211	10.4839707146111	10.684224797392	10.7186194961049
ENSG00000231999	6.44136445667023	6.89375588860671	6.63033489914314	6.01748587041986	6.72793281883217	6.26225866580839
ENSG00000230735	4.70259919932567	4.68999342653073	4.5818442964285	4.60607142818804	4.8815258096803	5.00808685645008
ENSG00000171488	10.2392447999106	10.559637599415	10.1162112525919	10.1881519453541	10.506211314036	10.6214278815303
ENSG00000231613	4.24376224454605	4.87236281309326	4.24376224454605	4.24376224454605	4.69654955833685	4.78734308284281
ENSG00000272931	6.33619288036115	6.61733365334399	6.7366123176468	6.12924034614803	5.95945068531367	6.04481315802836
ENSG00000171492	10.3608651684746	10.5026329937273	10.2197586465873	10.7035670839881	10.5503293584524	10.5843960949787
ENSG00000272672	4.24376224454605	4.55992160197688	4.24376224454605	4.24376224454605	4.56458541730026	4.24376224454605
ENSG00000252797	4.24376224454605	4.55992160197688	4.5818442964285	4.60607142818804	4.24376224454605	4.78734308284281
ENSG00000228175	6.97576243285088	7.00301080089585	6.80771809288003	7.10196424354568	6.68766019569773	6.50941884388585
ENSG00000162664	10.7521938049036	10.7750272913467	10.7308763945841	11.1335352591176	11.0667538088473	11.3042611142173
ENSG00000229201	4.24376224454605	4.24376224454605	4.5818442964285	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000143032	7.55962497216402	8.07412322454306	7.67528491102578	7.22495416869981	7.7668998352086	7.40973933267529
ENSG00000233593	7.92018947629298	8.06920032413216	8.29811687970728	7.88852888637362	8.21103327061095	7.84269259994239
ENSG00000225446	4.80455462399317	4.94520215981227	4.72080105047831	4.60607142818804	5.02177370631719	4.78734308284281
ENSG00000272094	4.56888965423731	5.07055519624893	5.43168161812008	4.60607142818804	5.24044691442527	5.17461982057799
ENSG00000232882	5.82479227147445	5.96050124849065	5.5913720814537	5.92637503142189	5.59513252687181	5.50487451307598
ENSG00000122482	11.5383060304711	11.5613443356851	11.3439804710853	11.6472628975299	11.8078914085756	11.9078201391569
ENSG00000232393	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.79719041032611	4.24376224454605
ENSG00000162669	4.88997818597007	4.24376224454605	4.5818442964285	4.60607142818804	4.56458541730026	4.68846154454998
ENSG00000206817	4.70259919932567	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000215873	4.56888965423731	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000097046	11.3908761215262	11.2790097586989	11.3991801620569	10.9695054304849	11.050846852697	10.9832922545365
ENSG00000241318	4.88997818597007	4.24376224454605	4.5818442964285	4.60607142818804	4.95538747846032	4.68846154454998
ENSG00000203914	4.80455462399317	4.55992160197688	4.24376224454605	4.60607142818804	4.24376224454605	4.24376224454605
ENSG00000069702	5.03200388835811	4.68999342653073	4.5818442964285	4.24376224454605	4.56458541730026	4.24376224454605
ENSG00000137948	4.24376224454605	4.24376224454605	4.24376224454605	4.75481611102059	4.24376224454605	4.24376224454605
ENSG00000230667	4.80455462399317	4.68999342653073	4.91539311031948	4.75481611102059	4.79719041032611	4.87022137981719
ENSG00000189195	5.90502046945168	5.86334631699408	5.55372087476117	6.18155582705599	6.09572562853935	5.80662066725513
ENSG00000233401	4.56888965423731	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.55883198798707
ENSG00000069712	7.76106551767959	7.67393512432427	7.40559804078436	8.00167360461029	8.04026844300631	7.74159531749855
ENSG00000273487	4.24376224454605	4.24376224454605	4.24376224454605	4.60607142818804	4.8815258096803	4.55883198798707
ENSG00000203910	4.70259919932567	4.24376224454605	4.91539311031948	4.96282042532703	4.69654955833685	4.78734308284281
ENSG00000233125	4.70259919932567	4.24376224454605	4.72080105047831	4.60607142818804	4.56458541730026	4.24376224454605
ENSG00000174842	9.30059607260697	9.07829805377623	9.26018208453288	9.18036512137815	8.98473982912225	8.68538128507974
ENSG00000122484	10.4582315007889	10.3614824549969	10.0887730766731	10.6677920239542	10.6701319087393	10.8563122931236
ENSG00000162676	10.0217564233329	10.3784158618012	10.3163658951363	10.0146940062802	10.2382588595872	10.2360499953114
ENSG00000067208	5.90502046945168	6.11366907104541	5.6628915808251	5.92637503142189	6.46586080005651	6.38345702463199
ENSG00000122406	14.7505881227201	15.1446807666881	15.4679710094552	14.5479554669789	14.6859012752668	14.2093331541145
ENSG00000251795	5.61209318296362	5.35806785774457	5.12645872160112	5.51226403343802	5.24044691442527	5.53918837787405
ENSG00000207523	5.3882598142347	4.94520215981227	4.99301885321418	5.12003681948495	5.19110416476804	4.87022137981719
ENSG00000154511	9.49099714104449	9.63595310403741	9.72700727120513	9.60683001061066	9.79733798238014	9.61477411868561
ENSG00000207022	4.24376224454605	4.68999342653073	4.24376224454605	4.24376224454605	4.56458541730026	4.24376224454605
ENSG00000229052	4.70259919932567	5.01068001193945	4.5818442964285	4.24376224454605	4.69654955833685	4.78734308284281
ENSG00000143033	12.0253390542033	12.0391812505106	11.8496459478592	11.9237074503735	11.9648422063957	11.9616425013225
ENSG00000117500	11.5392431607701	11.38333998285	11.6590454466012	11.3862089170456	11.4359931102956	11.4758257287207
ENSG00000122483	9.86309880184524	9.87094052615127	9.67258874553633	10.05272820994	10.0525977320172	10.1886031840396
ENSG00000225297	4.24376224454605	4.55992160197688	4.24376224454605	4.24376224454605	4.24376224454605	4.55883198798707
ENSG00000223745	8.31702197428121	8.56447244640415	8.28846877436406	8.62541246064105	8.69767922631719	8.70437029682996
ENSG00000229567	4.88997818597007	4.78920833890626	5.1853891441862	4.86806796020989	4.69654955833685	4.55883198798707
ENSG00000117505	12.1724163338262	11.9813607993409	12.346572465127	12.0364922305298	12.1338201068171	12.2292316153293
ENSG00000229635	4.56888965423731	4.68999342653073	4.72080105047831	4.75481611102059	4.24376224454605	4.24376224454605
ENSG00000137942	10.8422791435213	10.7652157182793	10.4741833532818	11.5137706719263	11.4945535024031	11.7075419603902
ENSG00000212601	4.24376224454605	4.55992160197688	4.24376224454605	4.24376224454605	4.24376224454605	4.68846154454998
ENSG00000137936	6.78130559736017	6.88233707822689	7.12762765122326	6.3035897500283	6.61774237488024	6.3668233720733
ENSG00000224093	4.70259919932567	4.24376224454605	4.24376224454605	5.04567742735308	5.08247005109998	5.06776982971919
ENSG00000230439	5.42922075651452	5.64031770366215	5.5913720814537	5.51226403343802	5.19110416476804	5.22316555850142
ENSG00000211575	4.24376224454605	4.68999342653073	4.24376224454605	4.24376224454605	4.56458541730026	4.24376224454605
ENSG00000260464	5.61209318296362	5.64031770366215	5.55372087476117	5.71973620907788	5.52659565333977	5.31274371012505
ENSG00000067334	11.6634863482788	11.1734056486376	11.0424945342077	11.4814076346676	10.9210579333773	10.7263663629698
ENSG00000023909	10.8430383333045	10.5622551947043	10.6477792307473	10.5374259958049	10.4422820794956	10.5019458273653
ENSG00000198691	5.15031979824367	6.02851177309809	5.79329719709955	6.20691876779124	7.13650689121766	7.2179676634622
ENSG00000233482	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.56458541730026	4.24376224454605
ENSG00000137962	5.5428042599101	5.43643934628992	5.38741358781587	5.30917295958582	5.02177370631719	4.94282156873657
ENSG00000264963	4.24376224454605	4.24376224454605	4.5818442964285	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000117528	11.9206352007659	11.7712079993102	11.6688042820047	11.6331472364501	11.5243486963206	11.4037462315749
ENSG00000117525	6.37220281327342	6.82376866040803	6.5489146879989	6.37159651898927	6.58872156855197	6.65168589109313
ENSG00000235565	4.24376224454605	4.55992160197688	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000224081	4.24376224454605	4.55992160197688	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605
ENSG00000143036	4.80455462399317	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605	4.24376224454605
