	entrezgene	ensembl_gene_id	gene_name	filter	baseMean	log2FoldChange_condition_treat_day6_on_vs_day6_off	lfcSE_condition_treat_day6_on_vs_day6_off	stat_condition_treat_day6_on_vs_day6_off	pvalue_condition_treat_day6_on_vs_day6_off	padj_condition_treat_day6_on_vs_day6_off	filter1	external_gene_name	pathway_id
3259	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu05167
3260	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu05210
3261	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu05161
3262	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu04072
3263	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu04510
3264	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu04213
3265	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu04218
3266	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu04919
3267	15461	ENSMUSG00000025499	Hras	1	957.819077571491	-0.294794985779057	0.0957333790733517	-3.07933333840836	0.00207464411067341	0.00721956426153744	DE	Hras	mmu05206
3268	15465	ENSMUSG00000053004	Hrh1	1	155.334183524427	-1.10112569946997	0.175500856066191	-6.27418990511746	3.51459331169103e-10	3.5801723772792e-09	DE	Hrh1	mmu04020
3269	15465	ENSMUSG00000053004	Hrh1	1	155.334183524427	-1.10112569946997	0.175500856066191	-6.27418990511746	3.51459331169103e-10	3.5801723772792e-09	DE	Hrh1	mmu04080
3270	15465	ENSMUSG00000053004	Hrh1	1	155.334183524427	-1.10112569946997	0.175500856066191	-6.27418990511746	3.51459331169103e-10	3.5801723772792e-09	DE	Hrh1	mmu04750
3271	15467	ENSMUSG00000029613	Eif2ak1	1	1120.39314957412	-0.270911304317533	0.0846045955685276	-3.20208733931127	0.00136435624688916	0.00496900890007915	DE	Eif2ak1	mmu05168
3272	15467	ENSMUSG00000029613	Eif2ak1	1	1120.39314957412	-0.270911304317533	0.0846045955685276	-3.20208733931127	0.00136435624688916	0.00496900890007915	DE	Eif2ak1	mmu05162
3273	15467	ENSMUSG00000029613	Eif2ak1	1	1120.39314957412	-0.270911304317533	0.0846045955685276	-3.20208733931127	0.00136435624688916	0.00496900890007915	DE	Eif2ak1	mmu05160
3274	15467	ENSMUSG00000029613	Eif2ak1	1	1120.39314957412	-0.270911304317533	0.0846045955685276	-3.20208733931127	0.00136435624688916	0.00496900890007915	DE	Eif2ak1	mmu04141
3275	15476	ENSMUSG00000051022	Hs3st1	1	249.42988098479	0.37144547852729	0.141266063577011	2.62940347541289	0.00855348101998398	0.0253690261191238	DE	Hs3st1	mmu00534
3276	15478	ENSMUSG00000047759	Hs3st3a1	1	22.3343588291818	1.67124304837571	0.445197298423201	3.7539379827661	0.000174077950312191	0.000772108341993345	DE	Hs3st3a1	mmu00534
3277	15483	ENSMUSG00000016194	Hsd11b1	1	28.796475644523	2.07088261798679	0.444479192468752	4.65912162610937	3.17561537096339e-06	1.90619774690143e-05	DE	Hsd11b1	mmu00140
3278	15483	ENSMUSG00000016194	Hsd11b1	1	28.796475644523	2.07088261798679	0.444479192468752	4.65912162610937	3.17561537096339e-06	1.90619774690143e-05	DE	Hsd11b1	mmu01100
3279	15483	ENSMUSG00000016194	Hsd11b1	1	28.796475644523	2.07088261798679	0.444479192468752	4.65912162610937	3.17561537096339e-06	1.90619774690143e-05	DE	Hsd11b1	mmu00980
3280	15483	ENSMUSG00000016194	Hsd11b1	1	28.796475644523	2.07088261798679	0.444479192468752	4.65912162610937	3.17561537096339e-06	1.90619774690143e-05	DE	Hsd11b1	mmu05204
3281	15484	ENSMUSG00000031891	Hsd11b2	1	22.1777748644689	-1.01380092095601	0.417645730836745	-2.42741837424	0.0152067083314697	0.0418353327089716	DE	Hsd11b2	mmu00140
3282	15484	ENSMUSG00000031891	Hsd11b2	1	22.1777748644689	-1.01380092095601	0.417645730836745	-2.42741837424	0.0152067083314697	0.0418353327089716	DE	Hsd11b2	mmu04960
3283	15484	ENSMUSG00000031891	Hsd11b2	1	22.1777748644689	-1.01380092095601	0.417645730836745	-2.42741837424	0.0152067083314697	0.0418353327089716	DE	Hsd11b2	mmu01100
3284	15490	ENSMUSG00000026675	Hsd17b7	1	773.268231041032	0.505205086650857	0.0982207477504228	5.14356791433287	2.69569140343091e-07	1.88757000227195e-06	DE	Hsd17b7	mmu01100
3285	15490	ENSMUSG00000026675	Hsd17b7	1	773.268231041032	0.505205086650857	0.0982207477504228	5.14356791433287	2.69569140343091e-07	1.88757000227195e-06	DE	Hsd17b7	mmu00140
3286	15490	ENSMUSG00000026675	Hsd17b7	1	773.268231041032	0.505205086650857	0.0982207477504228	5.14356791433287	2.69569140343091e-07	1.88757000227195e-06	DE	Hsd17b7	mmu00100
3287	15490	ENSMUSG00000026675	Hsd17b7	1	773.268231041032	0.505205086650857	0.0982207477504228	5.14356791433287	2.69569140343091e-07	1.88757000227195e-06	DE	Hsd17b7	mmu04913
3288	15502	ENSMUSG00000028410	Dnaja1	1	617.289292443423	-0.251617176744671	0.0998770245490298	-2.51926985090702	0.0117598491558109	0.0334261155408285	DE	Dnaja1	mmu04141
3289	15505	ENSMUSG00000029657	Hsph1	1	1139.66219884269	0.255960184892272	0.104191279769702	2.45663730648121	0.0140244197035612	0.0389983088526947	DE	Hsph1	mmu04141
3290	15507	ENSMUSG00000004951	Hspb1	1	93.9935129810045	-0.513324761226232	0.214677693196948	-2.39114159269124	0.0167960739581658	0.0454470381546136	DE	Hspb1	mmu04370
3291	15507	ENSMUSG00000004951	Hspb1	1	93.9935129810045	-0.513324761226232	0.214677693196948	-2.39114159269124	0.0167960739581658	0.0454470381546136	DE	Hspb1	mmu05146
3292	15507	ENSMUSG00000004951	Hspb1	1	93.9935129810045	-0.513324761226232	0.214677693196948	-2.39114159269124	0.0167960739581658	0.0454470381546136	DE	Hspb1	mmu04010
3293	15510	ENSMUSG00000025980	Hspd1	1	1366.11665123093	0.396000369295528	0.108044093948054	3.66517367886782	0.000247170788288048	0.00106208258948213	DE	Hspd1	mmu04940
3294	15510	ENSMUSG00000025980	Hspd1	1	1366.11665123093	0.396000369295528	0.108044093948054	3.66517367886782	0.000247170788288048	0.00106208258948213	DE	Hspd1	mmu05152
3295	15510	ENSMUSG00000025980	Hspd1	1	1366.11665123093	0.396000369295528	0.108044093948054	3.66517367886782	0.000247170788288048	0.00106208258948213	DE	Hspd1	mmu03018
3296	15510	ENSMUSG00000025980	Hspd1	1	1366.11665123093	0.396000369295528	0.108044093948054	3.66517367886782	0.000247170788288048	0.00106208258948213	DE	Hspd1	mmu05134
3297	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu04144
3298	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu04010
3299	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu05134
3300	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu04141
3301	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu04915
3302	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu03040
3303	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu04612
3304	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu05145
3305	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu05162
3306	15511	ENSMUSG00000090877	Hspa1b	1	107.475513751403	-1.7889960938081	0.209007312872882	-8.55949042747686	1.13367479348577e-17	2.13043553664974e-16	DE	Hspa1b	mmu04213
3307	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04659
3308	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04151
3309	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu05418
3310	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04612
3311	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu05200
3312	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04915
3313	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04657
3314	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04141
3315	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04914
3316	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04217
3317	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu04621
3318	15516	ENSMUSG00000023944	Hsp90ab1	1	61325.4301600316	0.273382249367341	0.0714033279433412	3.82870458901118	0.000128819519692012	0.000587716250606189	DE	Hsp90ab1	mmu05215
3319	15525	ENSMUSG00000020361	Hspa4	1	5646.76339599455	0.246548375708724	0.0754174034571955	3.26911779518712	0.00107883378387557	0.00401446813523938	DE	Hspa4	mmu04612
3320	15525	ENSMUSG00000020361	Hspa4	1	5646.76339599455	0.246548375708724	0.0754174034571955	3.26911779518712	0.00107883378387557	0.00401446813523938	DE	Hspa4	mmu04530
3321	15526	ENSMUSG00000024359	Hspa9	1	10999.3259162989	0.55500362998527	0.0818412280301811	6.7814675236862	1.18961221886461e-11	1.40151461483647e-10	DE	Hspa9	mmu03018
3322	15526	ENSMUSG00000024359	Hspa9	1	10999.3259162989	0.55500362998527	0.0818412280301811	6.7814675236862	1.18961221886461e-11	1.40151461483647e-10	DE	Hspa9	mmu05152
3323	15529	ENSMUSG00000022261	Sdc2	1	779.558678200091	0.449485315124286	0.0944539935858827	4.75877512490342	1.94771278809056e-06	1.21486887886129e-05	DE	Sdc2	mmu05205
3324	15529	ENSMUSG00000022261	Sdc2	1	779.558678200091	0.449485315124286	0.0944539935858827	4.75877512490342	1.94771278809056e-06	1.21486887886129e-05	DE	Sdc2	mmu05144
3325	15529	ENSMUSG00000022261	Sdc2	1	779.558678200091	0.449485315124286	0.0944539935858827	4.75877512490342	1.94771278809056e-06	1.21486887886129e-05	DE	Sdc2	mmu04514
3326	15529	ENSMUSG00000022261	Sdc2	1	779.558678200091	0.449485315124286	0.0944539935858827	4.75877512490342	1.94771278809056e-06	1.21486887886129e-05	DE	Sdc2	mmu05418
3327	15530	ENSMUSG00000028763	Hspg2	1	4756.48706368443	0.786752196278547	0.108379844368972	7.2592113492994	3.893537099134e-13	5.2298094229819e-12	DE	Hspg2	mmu05161
3328	15530	ENSMUSG00000028763	Hspg2	1	4756.48706368443	0.786752196278547	0.108379844368972	7.2592113492994	3.893537099134e-13	5.2298094229819e-12	DE	Hspg2	mmu04512
3329	15530	ENSMUSG00000028763	Hspg2	1	4756.48706368443	0.786752196278547	0.108379844368972	7.2592113492994	3.893537099134e-13	5.2298094229819e-12	DE	Hspg2	mmu05205
3330	15531	ENSMUSG00000054008	Ndst1	1	3010.02082303746	-0.298337308221447	0.0852516776182528	-3.4994890019334	0.000466150834406916	0.0018806009990289	DE	Ndst1	mmu00534
3331	15531	ENSMUSG00000054008	Ndst1	1	3010.02082303746	-0.298337308221447	0.0852516776182528	-3.4994890019334	0.000466150834406916	0.0018806009990289	DE	Ndst1	mmu01100
3332	15551	ENSMUSG00000049511	Htr1b	1	162.348927429607	0.728837047727282	0.184664465464408	3.94681806212337	7.91966914281287e-05	0.000376909785889484	DE	Htr1b	mmu04726
3333	15551	ENSMUSG00000049511	Htr1b	1	162.348927429607	0.728837047727282	0.184664465464408	3.94681806212337	7.91966914281287e-05	0.000376909785889484	DE	Htr1b	mmu04080
3334	15551	ENSMUSG00000049511	Htr1b	1	162.348927429607	0.728837047727282	0.184664465464408	3.94681806212337	7.91966914281287e-05	0.000376909785889484	DE	Htr1b	mmu04742
3335	15551	ENSMUSG00000049511	Htr1b	1	162.348927429607	0.728837047727282	0.184664465464408	3.94681806212337	7.91966914281287e-05	0.000376909785889484	DE	Htr1b	mmu04024
3336	15568	ENSMUSG00000040028	Elavl1	1	1432.9643954022	0.394987649802662	0.090113215893659	4.38323775137245	1.16928384208857e-05	6.43805684678169e-05	DE	Elavl1	mmu04657
3337	15568	ENSMUSG00000040028	Elavl1	1	1432.9643954022	0.394987649802662	0.090113215893659	4.38323775137245	1.16928384208857e-05	6.43805684678169e-05	DE	Elavl1	mmu04152
3338	15574	ENSMUSG00000020413	Hus1	1	237.843807514456	0.899998613198275	0.152459592706118	5.90319439546921	3.56529748570131e-09	3.19883654636321e-08	DE	Hus1	mmu04218
3339	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu04668
3340	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05164
3341	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu04514
3342	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05418
3343	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu04933
3344	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05167
3345	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu04650
3346	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05416
3347	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05166
3348	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05144
3349	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu04670
3350	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05150
3351	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05143
3352	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05323
3353	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu04064
3354	15894	ENSMUSG00000037405	Icam1	1	45.2819785924387	-1.21125152961713	0.319187475973897	-3.79479654056411	0.000147764578928985	0.000665291737112468	DE	Icam1	mmu05169
3355	15901	ENSMUSG00000042745	Id1	1	1603.87708052794	-0.551276519784858	0.0907826958424863	-6.07248457064282	1.25946203226108e-09	1.18895873561341e-08	DE	Id1	mmu04350
3356	15901	ENSMUSG00000042745	Id1	1	1603.87708052794	-0.551276519784858	0.0907826958424863	-6.07248457064282	1.25946203226108e-09	1.18895873561341e-08	DE	Id1	mmu04390
3357	15901	ENSMUSG00000042745	Id1	1	1603.87708052794	-0.551276519784858	0.0907826958424863	-6.07248457064282	1.25946203226108e-09	1.18895873561341e-08	DE	Id1	mmu04550
3358	15901	ENSMUSG00000042745	Id1	1	1603.87708052794	-0.551276519784858	0.0907826958424863	-6.07248457064282	1.25946203226108e-09	1.18895873561341e-08	DE	Id1	mmu04015
3359	15925	ENSMUSG00000056999	Ide	1	2114.52153664883	0.2209408934264	0.0839867333575691	2.6306642084263	0.00852181897571352	0.0252937513092271	DE	Ide	mmu05010
3360	15926	ENSMUSG00000025950	Idh1	1	5126.34952761394	-0.642449565842149	0.076000712545685	-8.45320450720727	2.83414620212563e-17	5.1342997283727e-16	DE	Idh1	mmu01100
3361	15926	ENSMUSG00000025950	Idh1	1	5126.34952761394	-0.642449565842149	0.076000712545685	-8.45320450720727	2.83414620212563e-17	5.1342997283727e-16	DE	Idh1	mmu01210
3362	15926	ENSMUSG00000025950	Idh1	1	5126.34952761394	-0.642449565842149	0.076000712545685	-8.45320450720727	2.83414620212563e-17	5.1342997283727e-16	DE	Idh1	mmu04146
3363	15926	ENSMUSG00000025950	Idh1	1	5126.34952761394	-0.642449565842149	0.076000712545685	-8.45320450720727	2.83414620212563e-17	5.1342997283727e-16	DE	Idh1	mmu00020
3364	15926	ENSMUSG00000025950	Idh1	1	5126.34952761394	-0.642449565842149	0.076000712545685	-8.45320450720727	2.83414620212563e-17	5.1342997283727e-16	DE	Idh1	mmu00480
3365	15926	ENSMUSG00000025950	Idh1	1	5126.34952761394	-0.642449565842149	0.076000712545685	-8.45320450720727	2.83414620212563e-17	5.1342997283727e-16	DE	Idh1	mmu01200
3366	15926	ENSMUSG00000025950	Idh1	1	5126.34952761394	-0.642449565842149	0.076000712545685	-8.45320450720727	2.83414620212563e-17	5.1342997283727e-16	DE	Idh1	mmu01230
3367	15931	ENSMUSG00000035847	Ids	1	1488.39835962481	-0.308422926955511	0.0923617442700158	-3.33929300916892	0.000839919198934986	0.00320466683223121	DE	Ids	mmu01100
3368	15931	ENSMUSG00000035847	Ids	1	1488.39835962481	-0.308422926955511	0.0923617442700158	-3.33929300916892	0.000839919198934986	0.00320466683223121	DE	Ids	mmu04142
3369	15931	ENSMUSG00000035847	Ids	1	1488.39835962481	-0.308422926955511	0.0923617442700158	-3.33929300916892	0.000839919198934986	0.00320466683223121	DE	Ids	mmu00531
3370	15932	ENSMUSG00000033540	Idua	1	239.820180133307	-0.560198644934162	0.145293845058516	-3.85562543759887	0.000115434120654959	0.000532073987735582	DE	Idua	mmu00531
3371	15932	ENSMUSG00000033540	Idua	1	239.820180133307	-0.560198644934162	0.145293845058516	-3.85562543759887	0.000115434120654959	0.000532073987735582	DE	Idua	mmu04142
3372	15932	ENSMUSG00000033540	Idua	1	239.820180133307	-0.560198644934162	0.145293845058516	-3.85562543759887	0.000115434120654959	0.000532073987735582	DE	Idua	mmu01100
3373	15951	ENSMUSG00000073489	Ifi204	1	1400.17932279767	0.391895318936671	0.110139698628519	3.55816589128741	0.000373453434572639	0.00153901421796119	DE	Ifi204	mmu04621
3374	15957	ENSMUSG00000034459	Ifit1	1	12.1805139172373	-1.92806042549362	0.598714145779702	-3.22033551250525	0.00128040647329999	0.00468870992553349	DE	Ifit1	mmu05160
3375	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu04151
3376	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu05200
3377	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu04380
3378	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu05160
3379	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu05168
3380	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu04620
3381	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu05164
3382	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu05165
3383	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu05167
3384	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu04621
3385	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu05169
3386	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu04650
3387	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu04630
3388	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu05162
3389	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu04060
3390	15976	ENSMUSG00000022971	Ifnar2	1	456.819539449184	0.451337830786511	0.118025154924197	3.82408166357747	0.000131260406967069	0.000597667190897555	DE	Ifnar2	mmu04217
3391	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu05235
3392	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu05200
3393	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu05140
3394	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu05145
3395	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu05142
3396	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu04060
3397	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu04650
3398	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu05132
3399	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu04630
3400	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu05168
3401	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu05164
3402	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu04066
3403	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu04380
3404	15979	ENSMUSG00000020009	Ifngr1	1	2707.17101867145	-0.580427120976385	0.0790071392482394	-7.34651484029425	2.03441645876729e-13	2.79797413052496e-12	DE	Ifngr1	mmu04659
